id,dimension,subtask,specialty,difficulty,stem,question,options,reference_answer,rubric,source_type,deid_applied,deid_checklist,notes
CCHARD-PUB-0139,evidence_reasoning,T08_differential,急诊与重症医学科,Model-Hard,一名80–89岁男性接受临床评估。主要表现包括严重头痛、恶心呕吐。实验室要点为低血清皮质醇、低游离甲状腺素。影像或功能评估发现MRI蝶鞍内T1高信号团块影符合亚急性垂体出血,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""脓毒性休克"",""supporting"":[""该病例初期有发热、低血压及感染可能""],""against"":[""但感染证据不足，抗生素效果不显著""]},{""rank"":2,""name"":""病毒性脑膜炎"",""supporting"":[""有头痛、发热、精神异常""],""against"":[""但脑脊液培养阴性，MRI结果支持垂体病变""]},{""rank"":3,""name"":""蛛网膜下腔出血"",""supporting"":[""急性头痛明显""],""against"":[""但CT没有发现出血，MRI结果支持垂体区病变""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0140,evidence_reasoning,T08_differential,感染科,Model-Hard,一名40–49岁女性接受临床评估。主要表现包括长期不规则发热伴畏寒寒战、乏力。实验室要点为杜氏利什曼原虫IgG抗体阳性、骨髓涂片可见利什曼原虫无鞭毛体。影像或功能评估发现腹部CT结果支持巨脾、脾静脉及门脉增宽、腹膜后多发小淋巴结,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""布氏杆菌病"",""supporting"":[""有发热及脾大但布氏杆菌虎红试验""],""against"":[""阴性，缺乏接触史""]},{""rank"":2,""name"":""伤寒"",""supporting"":[""早期曾倾向于伤寒但多次复发发热且骨髓涂片发现利什曼原虫，排除""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":3,""name"":""淋巴瘤"",""supporting"":[""有脾大及淋巴结影像表现""],""against"":[""但缺乏肿瘤细胞学证据，病原学明确为利什曼原虫""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0141,evidence_reasoning,T08_differential,泌尿外科,Model-Hard,一名50–59岁男性接受临床评估。主要表现包括右侧阴囊肿块质硬，直径约6cm，沉重感，边界清，活动度可、病程约7个月，早期伴疼痛，后期无痛性肿块。实验室要点为甲胎蛋白2.72ng/ml，绒毛膜促性腺激素<0.20mIU/ml，乳酸脱氢酶159U/L，均未发现异常。影像或功能评估发现阴囊B超结果支持右侧睾丸实质占位，倾向于恶性肿瘤可能、PET-CT结果支持右侧腹膜后淋巴结FDG代谢异常增高，术区改变,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""睾丸扭转"",""supporting"":[""急性阴囊疼痛起病，影像学可见血流减少，本例B超结果支持实质占位且无血流减少""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":2,""name"":""附睾炎/睾丸炎"",""supporting"":[""炎症表现伴疼痛和发热，本例后期为无痛性硬肿块，实验室及影像无炎症表现""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":3,""name"":""非精原细胞性生殖细胞肿瘤"",""supporting"":[""常伴AFP或hCG高于参考范围，本例肿瘤标志物正常，病理确诊为精原细胞瘤""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0142,evidence_reasoning,T08_differential,消化内科,Model-Hard,一名20–29岁女性接受临床评估。主要表现包括不洁饮食后腹泻加重，日腹泻20余次，伴便血、腹痛、发热、乏力、肠镜示全结肠多发深大溃疡，左半结肠黏膜增生。实验室要点为粪便常规WBC20~30/HP，OB阳性、CRP、ESR高于参考范围。影像或功能评估发现腹部CT示广泛结直肠肠壁增厚、黏膜异常强化,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""炎症性肠病"",""supporting"":[""腹部CT及肠镜表现与溃疡性结肠炎相似""],""against"":[""但起病与不洁饮食相关，抗感染及免疫抑制治疗后部分缓解""]},{""rank"":2,""name"":""细菌性痢疾"",""supporting"":[""有腹泻、便血、发热""],""against"":[""但粪便培养阴性，抗菌治疗无效""]},{""rank"":3,""name"":""病毒性肠炎"",""supporting"":[""肠镜溃疡需排除CMV感染，CMV检测""],""against"":[""阴性但不能完全除外其他病毒感染""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0143,evidence_reasoning,T08_differential,眼科,Model-Hard,一名50–59岁男性接受临床评估。主要表现包括双眼视物模糊3个月、双眼最佳矫正视力0.1。影像或功能评估发现眼底彩照示后极部弥漫黄白色圆形/卵圆形病灶、FAF弱荧光与FFA早期强荧光相对应,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""癌症相关视网膜病变"",""supporting"":[""ERG表现不同，癌症相关视网膜病变多为负波形，BDUMP为波幅低于参考范围"",""眼底无典型长颈鹿斑""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":2,""name"":""黑色素瘤相关视网膜病变"",""supporting"":[""眼底表现与BDUMP不同，MAR多伴局灶性病灶，ERG特征不同""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":3,""name"":""葡萄膜渗漏综合征"",""supporting"":[""FFA表现为豹斑状弱荧光，与BDUMP斑片状强荧光不同""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0144,evidence_reasoning,T08_differential,神经内科,Model-Hard,一名40–49岁男性接受临床评估。主要表现包括头晕、复视9个月，反应迟钝、记忆力差、易怒，言语缓慢，饮水呛咳，性功能减退，大便偶有失禁，眼球运动受限，粗大水平眼震。实验室要点为血抗Amphiphysin抗体阳性、脑脊液UCFP高于参考范围。影像或功能评估发现MRI脑干及全脑未发现异常、BAEPⅢ波潜伏期延长,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""非副肿瘤性抗Amphiphysin抗体相关神经综合征"",""supporting"":[""抗体阳性但长期随访无肿瘤，症状可与副肿瘤神经综合征相似""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":2,""name"":""多发性硬化"",""supporting"":[""可累及中枢神经多部位，导致眼球运动障碍及认知改变""],""against"":[""但本例MRI没有发现脱髓鞘病灶""]},{""rank"":3,""name"":""脑干炎症性病变（如病毒性脑干脑炎）"",""supporting"":[""可有眼球运动障碍及脑神经症状""],""against"":[""但脑脊液病原学阴性，MRI无异常""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0145,evidence_reasoning,T08_differential,耳鼻咽喉科,Model-Hard,一名20–29岁男性接受临床评估。主要表现包括右侧额纹消失、抬眉无力、睁眼困难、鼻唇沟消失、口角歪斜、House-Brackmann分级VI级。实验室要点为面神经传导波幅较对侧下降100%、右侧相关肌群肌电图无动作电位。影像或功能评估发现颧弓骨折邻近面神经颞支走行区、颞骨乳突气房积液,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""中枢性面瘫"",""supporting"":[""该病例为周围性面瘫表现，伴额纹消失及眼睑闭合障碍，与中枢性面瘫额纹保留不同""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":2,""name"":""单纯颅骨骨折无神经损伤"",""supporting"":[""该病例存在明确多组颅神经功能缺损，与单纯骨折不同""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":3,""name"":""颅内占位性病变致颅神经压迫"",""supporting"":[""病程急性外伤后出现，影像学无肿瘤或占位性病变证据""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0146,evidence_reasoning,T08_differential,肾内科,Model-Hard,"一名60–69岁女性接受临床评估。主要表现包括肉眼血尿、无尿、咯血、气促、双下肢水肿。实验室要点为c-ANCA阳性，PR3-ANCA401RU/ml；抗GBM抗体316RU/ml；血尿蛋白(++++),RBC15~20/HP，Scr显著高于参考范围。影像或功能评估发现胸部CT示双肺多发炎症性病变",请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""单纯ANCA相关性血管炎"",""supporting"":[""有c-ANCA及PR3-ANCA阳性""],""against"":[""但同时存在抗GBM抗体阳性，结果支持并非单纯ANCA相关性血管炎""]},{""rank"":2,""name"":""单纯抗GBM病（Goodpasture综合征）"",""supporting"":[""抗GBM抗体阳性""],""against"":[""但同时存在ANCA阳性，结果支持为双阳性该病例""]},{""rank"":3,""name"":""感染性心内膜炎相关肾炎"",""supporting"":[""该病例虽有感染表现""],""against"":[""但血培养阴性，缺乏心脏瓣膜赘生物证据""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0147,evidence_reasoning,T08_differential,肿瘤科,Model-Hard,一名50–59岁女性接受临床评估。主要表现包括头痛、头晕6月、咳嗽、气促。影像或功能评估发现胸部增强CT示左肺病灶及纵隔淋巴结增大、头颅MRI示颅内多发脑转移,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""ALK重排非小细胞肺癌"",""supporting"":[""驱动基因可致类似肺腺癌表现，需基因检测排除""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":2,""name"":""ROS1融合肺癌"",""supporting"":[""可呈腺癌组织学形态，需基因检测明确""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":3,""name"":""脑转移来源于其他原发肿瘤"",""supporting"":[""该病例有肺腺癌病史，影像学符合肺癌脑转移""],""against"":[""但需病理结合原发灶排除其他来源""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0148,evidence_reasoning,T08_differential,血液科,Model-Hard,一名60–69岁女性接受临床评估。主要表现包括老年女性，进行性视力下降，伴夜尿，体检一般情况良好。实验室要点为血红蛋白86g/L、总蛋白93g/L。影像或功能评估发现骨髓涂片见幼稚浆细胞6.3%，红细胞钱状排列,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""糖尿病性黄斑水肿"",""supporting"":[""该病例有糖尿病史及视网膜微血管瘤""],""against"":[""但水肿形态不典型且伴玻璃体混浊、渗出性脱离""]},{""rank"":2,""name"":""高黏滞综合征相关视网膜病变"",""supporting"":[""多发性骨髓瘤可致高黏滞状态，表现为视网膜血管异常、出血、水肿""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":3,""name"":""视网膜静脉阻塞"",""supporting"":[""眼底有广泛出血及水肿""],""against"":[""但缺乏典型阻塞血管段及静脉迂曲明显表现""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0149,evidence_reasoning,T08_differential,风湿免疫科,Model-Hard,一名40–49岁男性接受临床评估。主要表现包括反复咳嗽、咳痰，气急，夜间不能平卧。实验室要点为肿瘤标志物多项明显高于参考范围（CEA、CA系列、CYFRA21-1、NSE等）。影像或功能评估发现肺部HRCT示双肺间质性肺炎及胸膜肥厚、肺穿刺病理确诊黏液腺癌,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""原发性ANCA相关性血管炎"",""supporting"":[""p-ANCA阳性及MPO高于参考范围，肺肾受累""],""against"":[""但病理确诊为肺癌，且常规治疗无效""]},{""rank"":2,""name"":""肺结核"",""supporting"":[""慢性咳嗽、咳痰及间质性改变""],""against"":[""但T-SPOT阴性，病理排除""]},{""rank"":3,""name"":""肺部真菌感染"",""supporting"":[""慢性呼吸道症状及影像改变""],""against"":[""但G试验阴性，病理没有发现真菌成分""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0150,evidence_reasoning,T08_differential,骨科,Model-Hard,一名30–39岁男性接受临床评估。主要表现包括高处坠落后腰背部剧痛、右下肢放射痛。影像或功能评估发现胸腰椎CT示L2椎体爆裂性骨折，骨折片后移侵入椎管、MRI示L1-L2脊髓圆锥受压,请给出不超过3个关键鉴别诊断，按优先级排序，并分别说明支持证据与反对证据。,null,"{""differentials"":[{""rank"":1,""name"":""单纯压缩性骨折"",""supporting"":[""CT及MRI可见骨折片后移侵入椎管，符合爆裂性骨折特征而非单纯压缩""],""against"":[""现有公开信息不足以使该鉴别优先于首要诊断""]},{""rank"":2,""name"":""脊髓挫伤"",""supporting"":[""该病例神经功能完整，无瘫痪表现，MRI""],""against"":[""没有发现明显脊髓信号改变""]},{""rank"":3,""name"":""椎间盘急性突出"",""supporting"":[""影像学可见为骨折片致压迫""],""against"":[""没有发现明显椎间盘突出影像特征""]}]}","{""scale"":[0,100],""max_differentials"":3,""criteria"":[{""name"":""鉴别诊断相关性"",""points"":35},{""name"":""支持与反对证据质量"",""points"":35},{""name"":""优先级排序"",""points"":20},{""name"":""简洁性与安全性"",""points"":10}],""critical_errors"":[""遗漏必须优先排除的危险疾病"",""鉴别超过3个且无优先级"",""使用病例外证据""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0151,clinical_execution,T10_examination,乳腺科,Expert-Hard,一名30–39岁女性接受临床评估。主要表现包括未出现明确呼吸道症状，体格检查双肺呼吸音清。影像或功能评估发现胸部CT及PET-CT示双肺多发结节，部分代谢增高，与前次相比增多增大、既往乳腺癌病史及病理证实LuminalB型HER2阴性,请推荐下一步检验检查项目，按优先级排序并说明目的；避免无指征地重复已经完成的检查。,null,"{""recommended_tests"":[{""rank"":1,""test"":""胸部CT复查"",""purpose"":""评估肺部转移灶对治疗的反应及病情变化""},{""rank"":2,""test"":""肿瘤标志物检测（CEA、CA15-3）"",""purpose"":""辅助监测乳腺癌复发转移情况""},{""rank"":3,""test"":""HER2FISH检测"",""purpose"":""明确HER2状态以指导靶向治疗选择""},{""rank"":4,""test"":""BRCA1/2基因检测"",""purpose"":""评估是否可使用PARP抑制剂治疗""}]}","{""scale"":[0,100],""criteria"":[{""name"":""检查必要性与覆盖"",""points"":40},{""name"":""临床目的与理由"",""points"":30},{""name"":""优先级"",""points"":15},{""name"":""冗余控制与安全性"",""points"":15}],""critical_errors"":[""遗漏紧急或决定治疗的检查"",""推荐高风险且无指征的检查"",""无理由重复已完成检查""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0152,clinical_execution,T10_examination,乳腺科,Expert-Hard,一名50–59岁女性接受临床评估。主要表现包括既往左乳浸润性癌术后5年余，体质良好，未出现明确全身症状。实验室要点为免疫组化：ER高表达、PR高表达、HER2术后2+且FISH扩增，本次复发HER21+，Ki-6730%。影像或功能评估发现PET-CT及MRI示多发淋巴结及肺结节异常放射性浓聚，符合乳腺癌转移表现,请推荐下一步检验检查项目，按优先级排序并说明目的；避免无指征地重复已经完成的检查。,null,"{""recommended_tests"":[{""rank"":1,""test"":""腹部强化MRI"",""purpose"":""进一步明确胰腺区占位性质及与周围结构关系""},{""rank"":2,""test"":""淋巴结穿刺活检及免疫组化"",""purpose"":""明确病理类型及原发来源""},{""rank"":3,""test"":""乳腺及消化道肿瘤标志物检测"",""purpose"":""辅助判断转移来源及疾病负荷""},{""rank"":4,""test"":""胸部CT"",""purpose"":""评估肺结节性质及范围""}]}","{""scale"":[0,100],""criteria"":[{""name"":""检查必要性与覆盖"",""points"":40},{""name"":""临床目的与理由"",""points"":30},{""name"":""优先级"",""points"":15},{""name"":""冗余控制与安全性"",""points"":15}],""critical_errors"":[""遗漏紧急或决定治疗的检查"",""推荐高风险且无指征的检查"",""无理由重复已完成检查""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0153,clinical_execution,T10_examination,产科,Expert-Hard,一名20–29岁女性接受临床评估。主要表现包括孕期超声多次结果支持胎儿体型大于+2SD、孕25+2周超声见胎儿舌头偶伸出口外。实验室要点为脐血穿刺检测染色体11p15区域IC1（H19）甲基化增高。影像或功能评估发现孕23、24、25周超声结果支持巨大胎儿、羊水增多、舌头伸出口外,请推荐下一步检验检查项目，按优先级排序并说明目的；避免无指征地重复已经完成的检查。,null,"{""recommended_tests"":[{""rank"":1,""test"":""产前基因检测（包括甲基化分析）"",""purpose"":""确认BWS相关基因印记缺陷，指导产前诊断与预后评估""},{""rank"":2,""test"":""胎儿心脏超声"",""purpose"":""BWS可伴先天性心脏结构异常，需评估心功能""},{""rank"":3,""test"":""孕期羊水量动态监测"",""purpose"":""评估羊水变化趋势，指导分娩时机与方式""},{""rank"":4,""test"":""胎儿泌尿系统超声复查"",""purpose"":""随访双肾盂分离情况，评估是否进展""}]}","{""scale"":[0,100],""criteria"":[{""name"":""检查必要性与覆盖"",""points"":40},{""name"":""临床目的与理由"",""points"":30},{""name"":""优先级"",""points"":15},{""name"":""冗余控制与安全性"",""points"":15}],""critical_errors"":[""遗漏紧急或决定治疗的检查"",""推荐高风险且无指征的检查"",""无理由重复已完成检查""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0154,clinical_execution,T10_examination,产科,Expert-Hard,一名30–39岁女性接受临床评估。主要表现包括孕28周出现尿蛋白、血压高于参考范围伴多系统症状。实验室要点为尿蛋白阳性、凝血功能障碍,请推荐下一步检验检查项目，按优先级排序并说明目的；避免无指征地重复已经完成的检查。,null,"{""recommended_tests"":[{""rank"":1,""test"":""孕期血压监测"",""purpose"":""早期发现及评估子痫前期进展""},{""rank"":2,""test"":""胎儿超声生长监测"",""purpose"":""动态评估胎儿宫内发育情况及胎盘功能""},{""rank"":3,""test"":""肝功能及胆汁酸检测"",""purpose"":""监测妊娠期肝内胆汁淤积症病情变化""},{""rank"":4,""test"":""尿蛋白定量及肾功能检测"",""purpose"":""评估肾脏受累程度及病情变化""}]}","{""scale"":[0,100],""criteria"":[{""name"":""检查必要性与覆盖"",""points"":40},{""name"":""临床目的与理由"",""points"":30},{""name"":""优先级"",""points"":15},{""name"":""冗余控制与安全性"",""points"":15}],""critical_errors"":[""遗漏紧急或决定治疗的检查"",""推荐高风险且无指征的检查"",""无理由重复已完成检查""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0155,clinical_execution,T10_examination,儿科,Expert-Hard,一名0–9岁男性接受临床评估。主要表现包括右腹部肿块约7×10cm，质地硬，消瘦，精神差。实验室要点为EBV-DNA定量显著高于参考范围（5.51×10^5copies/mL）、血红蛋白下降（105g/L）。影像或功能评估发现腹部超声结果支持回盲部及肠系膜淋巴组织增殖性病变、PET-CT及CT结果支持腹腔多发软组织肿块影，进展明显,请推荐下一步检验检查项目，按优先级排序并说明目的；避免无指征地重复已经完成的检查。,null,"{""recommended_tests"":[{""rank"":1,""test"":""血常规及分类"",""purpose"":""监测骨髓功能及治疗相关抑制情况""},{""rank"":2,""test"":""EBV-DNA定量检测"",""purpose"":""评估病毒载量与疾病活动度相关性""},{""rank"":3,""test"":""PET-CT复查"",""purpose"":""评估肿瘤负荷及治疗反应""},{""rank"":4,""test"":""外周血淋巴细胞亚群分析"",""purpose"":""监测B细胞恢复情况，指导IVIG使用""}]}","{""scale"":[0,100],""criteria"":[{""name"":""检查必要性与覆盖"",""points"":40},{""name"":""临床目的与理由"",""points"":30},{""name"":""优先级"",""points"":15},{""name"":""冗余控制与安全性"",""points"":15}],""critical_errors"":[""遗漏紧急或决定治疗的检查"",""推荐高风险且无指征的检查"",""无理由重复已完成检查""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
